GPS time,iTOW,EKF Raw Z Gyro,EKF Raw X Gyro,EKF Raw Y Gyro,EKF Raw X Accel,EKF Raw Y Accel,EKF Raw Z Accel
2022:122127.400,122127.4,1.59,-0.7,-0.89,0.54,-0.39,9.75
2022:122127.700,122127.7,0.18,1.04,1.55,0.94,-0.59,9.68
2022:122128.000,122128,1.39,-1.51,-2.97,1.32,0.13,11.38
2022:122128.300,122128.3,0.54,-1.55,-2.18,1.05,-0.24,9.46
,122128.5,-0.79,0.52,1.45,1.1,-0.21,10.67
2022:122128.700,122128.7,0.75,-1.96,-2.55,1.17,-0.34,10.12
2022:122128.900,122128.9,0.52,0.91,1.4,1.07,-0.29,10.23
,122129.1,1.87,1.49,1.01,1.24,-0.37,10.11
2022:122129.400,122129.4,2.12,0.06,-0.92,1.08,-0.26,10.1
2022:122129.600,122129.6,1.36,-0.5,1.55,1,-0.41,10.88
2022:122129.800,122129.8,0.64,-0.19,0.02,1.07,-0.32,10.07
2022:122130.000,122130,-1.06,0.55,0.54,0.99,0.06,10.56
2022:122130.400,122130.4,-1.83,0.17,-0.45,1.04,0.15,10.39
,122130.7,-1.63,-0.59,-0.33,1.05,-0.01,10.29
2022:122130.900,122130.9,-2.12,-0.49,0.49,0.94,-0.06,10.46
2022:122131.100,122131.1,-1.29,-1.61,-0.03,0.71,-0.06,10.25
2022:122131.400,122131.4,,,,,,
,122131.6,-0.22,-1.06,-0.48,0.61,-0.33,10.34
,122131.8,0.78,-2.18,-0.06,0.49,-0.16,10.4
,122132.1,1.55,0.01,0.49,0.68,-0.64,10.15
2022:122132.400,122132.4,0.65,0.48,0.99,0.56,-0.27,10.41
,122132.6,1.72,-1.57,0.23,0.42,-0.27,10.48
,122132.8,1.17,-1.02,0.05,0.48,-0.4,10.39
2022:122133.000,122133,1.15,0.76,-0.26,0.71,-0.51,10.5
2022:122133.300,122133.3,1.31,1.12,-0.37,0.55,-0.4,10.03
2022:122133.500,122133.5,1.74,-0.92,-0.31,0.68,-0.51,10.42
2022:122133.800,122133.8,1.12,-0.05,-0.85,0.77,-0.46,10.41
2022:122134.100,122134.1,1.54,-2.4,-1.37,0.38,-0.08,10.75
2022:122134.400,122134.4,0.98,0.22,0.51,0.58,-0.51,10.11
2022:122134.600,122134.6,,,,,,
,122134.8,1.13,0.07,0.81,0.46,-0.23,9.98
2022:122135.000,122135,1.18,-0.53,-0.74,0.63,-0.49,10.19
,122135.3,0.96,1.14,-0.08,0.5,-0.25,10.16
2022:122135.500,122135.5,1.01,0.76,0.37,0.43,-0.41,10.39
,122135.8,0.97,-0.3,0.11,0.54,-0.23,10.65
2022:122136.100,122136.1,0.47,0.97,-0.26,0.32,-0.18,9.97
2022:122136.400,122136.4,1.15,-0.86,-0.56,0.36,-0.13,10.3
2022:122136.700,122136.7,0.7,0.52,-0.05,0.42,-0.15,10.35
2022:122137.000,122137,0.59,-1.7,0.52,0.42,-0.11,10.63
,122137.3,0.26,0.21,-0.16,0.37,-0.31,10.08
2022:122137.600,122137.6,0.98,-1.3,-0.82,0.46,-0.1,10.55
2022:122137.900,122137.9,0.68,-0.41,-0.39,0.44,-0.4,10.33
2022:122138.100,122138.1,0.89,-0.96,1.31,0.41,-0.32,10.24
2022:122138.400,122138.4,0.55,-0.6,-0.06,0.2,-0.21,10.31
2022:122138.800,122138.8,0.01,0.49,0.64,0.25,-0.22,10.12
2022:122139.100,122139.1,0.15,-0.46,0.98,0.46,-0.22,10.45
2022:122139.400,122139.4,0.03,1.04,0.51,0.42,-0.19,10.16
2022:122139.600,122139.6,0.24,-0.61,-0.92,0.28,0.02,10.5
2022:122139.800,122139.8,-0.59,0.45,-0.57,0.48,-0.01,10.34
2022:122140.100,122140.1,-0.82,-1.62,0.45,0.69,0.11,10.5
2022:122140.400,122140.4,,,,,,
,122140.6,-0.71,-0.62,-0.32,0.31,-0.03,10.6
,122140.8,-0.9,0.03,-0.85,0.34,0.03,9.83
,122141,-1.01,0.55,-0.91,0.48,-0.04,10.16
2022:122141.300,122141.3,-0.15,-1.43,0.05,0.34,0.09,10.11
2022:122141.600,122141.6,,,,,,
,122141.8,-0.15,-1.21,-0.09,0.44,-0.11,10.53
2022:122142.200,122142.2,0.24,-0.57,-0.31,0.48,-0.07,10.34
2022:122142.400,122142.4,-0.29,2.09,1.3,0.25,-0.34,10.07
2022:122142.600,122142.6,1.69,-1.31,-0.83,1.05,-0.19,10.34
2022:122142.800,122142.8,1.01,1.21,-0.67,1.17,-0.32,9.56
2022:122143.000,122143,,,,,,
,122143.2,0.18,1.12,0.75,0.98,-0.24,10.12
2022:122143.400,122143.4,-0.04,-0.5,-0.4,1.05,0.17,10.45
2022:122143.600,122143.6,0.01,-0.23,3.43,0.94,-0.32,10.15
,122144,0.41,-1.77,-3.68,1.35,-0.11,10.88
2022:122144.300,122144.3,-0.79,4.32,2.09,0.78,-0.15,8.98
,122144.5,1.18,-3.07,-3.52,1.08,-0.06,10.77
2022:122144.700,122144.7,0.17,0.36,-1.02,1.41,-0.03,10.68
2022:122144.900,122144.9,-0.42,-0.24,2.81,0.83,-0.04,9.9
,122145.1,-0.01,0.98,-0.35,1.14,0.09,10.83
2022:122145.300,122145.3,,,,,,
,122145.5,0.79,-0.19,-4.62,1.73,-0.14,9.4
,122145.7,-0.19,-0.45,4.11,1.85,-0.27,10.89
2022:122145.900,122145.9,0.88,-5.6,1.5,1.74,-0.44,11.96
2022:122146.100,122146.1,-2.23,5.09,1.68,1.22,-0.4,8.83
2022:122146.400,122146.4,,,,,,
2022:122146.600,122146.6,0.31,4.93,-3.33,1.1,0.22,8.73
2022:122146.800,122146.8,-0.18,-2.39,-0.29,1.48,0.11,11.75
2022:122147.000,122147,-0.38,1.05,-0.02,1.46,0.03,9.53
2022:122147.200,122147.2,,,,,,
,122147.4,0.72,-1.08,-1.09,1.42,-0.26,9.77
2022:122147.600,122147.6,,,,,,
2022:122147.800,122147.8,0.38,-2.12,-0.3,1.8,0.05,10.75
2022:122148.000,122148,0.5,1.05,0.06,1.31,-0.14,9.47
2022:122148.300,122148.3,-0.49,-0.44,-0.31,1.83,-0.07,10.73
2022:122148.500,122148.5,,,,,,
,122148.7,-0.94,0.8,0.34,1.75,0.14,10.24
2022:122148.900,122148.9,-0.42,-1.35,-1.22,1.12,-0.19,10.05
2022:122149.100,122149.1,-0.49,-0.12,-0.49,1.33,0.13,10.52
2022:122149.400,122149.4,0.32,-1.39,-0.58,1.18,-0.21,10.32
2022:122149.600,122149.6,-0.05,-0.13,0.98,1.16,-0.14,10.39
2022:122149.800,122149.8,0.95,-0.91,-0.51,1.33,-0.2,10.47
,122150,0.78,-0.27,-0.61,1.06,-0.22,9.94
2022:122150.300,122150.3,0.86,-1.31,-2.26,1.57,-0.09,10.7
2022:122150.500,122150.5,1.69,-1.54,-2.7,1.42,-0.23,10
2022:122150.800,122150.8,1.02,-1.31,-0.03,1.24,-0.22,10.02
2022:122151.100,122151.1,1.14,-1.04,-2.15,1.89,-0.38,10.54
,122151.4,1.06,-0.79,0.11,1.78,-0.41,10.2
,122151.6,0.38,-1.81,-0.7,1.88,0.08,10.61
2022:122151.900,122151.9,0.47,-0.77,0.86,1.76,-0.13,10.01
2022:122152.200,122152.2,0.98,0.72,-3.24,2.14,-0.61,9.9
,122152.4,0.55,-1.01,1.46,2.22,0.19,10.92
2022:122152.700,122153,-0.13,-1.53,-1.34,2.09,-0.22,11.07
2022:122153.000,122153.3,0.2,-3.68,-1.31,1.06,-0.36,10.24
2022:122153.300,122153.6,-0.47,0.37,0.81,1.16,-0.42,10
2022:122153.600,122153.8,-0.23,1.23,0.84,1.35,-0.31,10.19
2022:122154.100,122154.1,0.59,-0.16,-0.93,1.72,0.07,10.6
2022:122154.400,122154.4,0.35,-1.44,-1.56,1.73,-0.32,10.73
,122154.6,-1.25,1.87,0.93,0.58,-0.2,9.37
,122154.9,-0.96,-1.25,0.05,1.08,-0.07,9.96
,122155.1,-1.25,-2.72,-2.69,1.12,-0.06,10.91
2022:122155.400,122155.4,-1.22,-0.91,0.14,1.16,-0.45,9.64
,122155.6,-1.78,0.26,0.1,1.23,-0.06,10.5
2022:122155.800,122155.8,-1.12,-1.61,-0.65,1.07,-0.24,10.15
2022:122156.100,122156.1,-2.22,0.1,-0.16,1.02,-0.08,10.19
,122156.3,,,,,,
,122156.5,-2.03,-1.83,1.72,0.56,0.29,10.95
2022:122156.700,122156.7,-2.08,-4.52,-1.62,0.82,-0.66,10.03
,122156.9,-1.9,0.28,1.25,0.35,-0.08,10.48
,122157.1,-2.25,-1.78,-0.04,0.71,-0.55,10.19
2022:122157.400,122157.4,-2.24,1.12,-0.66,0.49,-0.1,10.37
2022:122157.600,122157.6,-2.49,-0.85,0.67,0.53,-0.33,10.17
2022:122157.800,122157.8,-2.38,0.29,0.27,0.47,-0.08,10.47
2022:122158.000,122158,-2.38,-0.78,0.2,0.53,-0.29,10.38
2022:122158.300,122158.3,-2.41,-0.67,-0.69,0.51,-0.12,10.46
2022:122158.500,122158.5,-2.98,-0.23,-0.12,0.35,-0.15,10.18
,122158.7,-3.36,-0.11,-1.09,0.62,-0.13,10.56
,122158.9,-3.35,-0.34,-0.41,0.28,0.05,10.27
,122159.1,-2.99,-1.75,-0.56,0.81,-0.24,10.36
2022:122159.400,122159.4,-2.57,-0.88,-0.91,1.17,-0.33,10.34
2022:122159.600,122159.6,-1.52,-0.37,-0.38,1.18,-0.38,10.27
2022:122159.800,122159.8,0.93,-0.6,-0.43,1.23,-0.33,10.91
,122160.3,1.59,-0.05,-0.75,1.31,-0.43,10.62
,122160.5,1.96,0.59,1.14,1.21,-0.19,10.98
,122160.7,3.04,-0.62,0.12,1.21,-0.75,10.11
2022:122160.900,122160.9,4.65,0.3,1.06,1.49,-0.76,10.2
2022:122161.400,122161.4,3.47,1.99,2.52,1.42,-0.46,11.24
2022:122161.600,122161.6,4.08,2.34,2.9,1.23,-0.33,10.96
2022:122161.800,122161.8,4.42,0.82,-0.08,0.76,-0.47,10
2022:122162.000,122162,4.31,0.43,0.51,1.05,-0.41,10.6
2022:122162.300,122162.3,5.19,-0.78,-1.19,1.12,-0.67,10.19
2022:122162.500,122162.5,4.09,1.08,-0.63,1.06,-0.36,10.54
,122162.7,,,,,,
,122162.9,4.09,0.72,-1.53,1.72,-1,9.95
2022:122163.600,122163.6,1.65,2.54,-0.11,1.92,-0.03,10.07
,122163.8,1.01,-0.92,-0.63,2.2,-0.05,10.21
2022:122164.100,122164.1,-0.74,0.25,1.88,0.68,-0.39,10.46
2022:122164.400,122164.4,0.09,-0.68,-0.35,0.6,-0.07,10.38
2022:122164.700,122164.7,0.64,-0.61,-0.17,0.7,-0.33,10.22
,122164.9,0.27,-0.14,-0.34,0.66,-0.26,10.39
2022:122165.100,122165.1,0.44,-0.92,-0.44,0.68,-0.16,10.34
2022:122165.400,122165.4,0.4,-0.08,-0.25,0.74,-0.27,10.37
2022:122165.700,122165.7,0.4,-0.35,-0.34,0.69,-0.24,10.29
2022:122166.000,122166,0.45,-0.33,-0.2,0.75,-0.3,10.3
,122166.6,0.31,-0.29,-0.12,0.7,-0.32,10.31
2022:122166.800,122166.8,0.36,-0.36,-0.23,0.73,-0.28,10.36
2022:122167.000,122167,0.25,-0.04,-0.16,0.66,-0.17,10.34
2022:122167.300,122167.3,0.32,-0.23,-0.25,0.68,-0.22,10.36
,122167.5,0.28,-0.14,-0.13,0.7,-0.29,10.31
2022:122167.700,122167.7,,,,,,
,122167.9,0.63,-0.62,-0.45,0.75,-0.34,10.35
2022:122168.100,122168.1,,,,,,
2022:122168.600,122168.6,0.26,0.03,-0.12,0.66,-0.24,10.29
,122168.8,0.45,-0.11,-0.2,0.75,-0.23,10.29
,122169,0.44,-0.06,-0.39,0.66,-0.11,10.28
2022:122169.700,122169.7,0.45,-0.51,-0.3,0.73,-0.21,10.33
,122169.9,0.47,-0.24,-0.35,0.75,-0.17,10.3
2022:122170.200,122170.2,0.46,-0.22,-0.16,0.68,-0.36,10.22
2022:122170.500,122170.5,0.37,0,-0.18,0.76,-0.29,10.38
2022:122170.700,122170.7,0.49,-0.49,-0.5,0.72,-0.15,10.34
2022:122171.000,122171,0.24,-0.12,-0.09,0.66,-0.25,10.36
2022:122171.300,122171.3,0.5,-0.11,-0.09,0.69,-0.28,10.29
2022:122171.600,122171.6,0.28,-0.46,-0.27,0.76,-0.16,10.32
,122172.6,0.37,-0.69,-0.22,0.75,-0.3,10.35
,122172.8,0.35,-0.34,-0.31,0.69,-0.17,10.35
2022:122173.000,122173,0.39,-0.31,-0.18,0.67,-0.32,10.34
2022:122173.300,122173.3,0.42,-0.36,-0.24,0.75,-0.34,10.4
2022:122173.500,122173.5,0.25,-0.15,0.14,0.69,-0.29,10.26
2022:122173.700,122173.7,0.55,-0.74,-0.37,0.77,-0.25,10.34
,122173.9,0.3,0.2,-0.06,0.7,-0.28,10.19
,122174.2,0.43,0.06,-0.3,0.76,-0.22,10.36
2022:122174.400,122174.4,0.38,-0.34,-0.24,0.77,-0.35,10.27
2022:122174.800,122174.8,0.17,0.17,-0.18,0.77,-0.17,10.31
,122175.5,0.15,-0.76,-0.03,0.69,-0.24,10.29
2022:122175.800,122175.8,0.28,0.12,-0.18,0.73,-0.2,10.24
,122176,0.39,-0.78,-0.24,0.7,-0.33,10.31
2022:122176.300,122176.3,0.38,-0.38,-0.21,0.73,-0.34,10.33
2022:122176.500,122176.5,0.32,-0.67,-0.26,0.71,-0.22,10.38
,122176.7,0.49,-1.07,-0.41,0.74,-0.26,10.33
,122176.9,0.27,-0.07,-0.13,0.68,-0.22,10.26
2022:122177.100,122177.1,0.53,-0.71,-0.25,0.74,-0.35,10.33
,122177.4,0.35,0.19,-0.39,0.67,-0.06,10.35
2022:122177.700,122177.7,0.34,-0.42,-0.24,0.7,-0.2,10.32
2022:122177.900,122177.9,0.38,-0.27,-0.2,0.76,-0.21,10.33
,122178.2,0.37,-0.7,-0.32,0.67,-0.17,10.37
,122178.4,0.37,-0.54,-0.35,0.72,-0.18,10.33
,122178.6,0.28,-0.21,-0.2,0.67,-0.12,10.32
2022:122178.800,122178.8,0.33,-0.02,-0.15,0.7,-0.14,10.29
2022:122179.000,122179,0.39,-0.66,-0.27,0.74,-0.3,10.32
2022:122179.300,122179.3,0.34,-0.54,-0.21,0.71,-0.26,10.35
2022:122179.500,122179.5,0.38,-0.46,-0.27,0.72,-0.16,10.32
2022:122179.700,122179.7,0.41,-0.78,-0.36,0.71,-0.18,10.35
,122179.9,0.31,-0.06,-0.2,0.68,-0.18,10.29
2022:122180.100,122180.1,0.36,-0.46,-0.34,0.69,-0.06,10.34
2022:122180.300,122180.3,0.51,-0.27,-0.37,0.72,-0.26,10.26
,122180.5,0.37,0.02,-0.31,0.67,-0.12,10.38
2022:122180.700,122180.7,0.4,-0.16,-0.25,0.71,-0.33,10.31
2022:122181.100,122181.1,0.39,-0.48,-0.34,0.69,-0.09,10.35
2022:122181.400,122181.4,0.33,-0.38,-0.24,0.69,-0.17,10.3
,122181.6,0.37,-0.14,-0.28,0.69,-0.16,10.28
2022:122181.800,122181.8,0.41,-0.25,-0.26,0.69,-0.16,10.31
2022:122182.000,122182,0.38,-0.65,-0.25,0.72,-0.23,10.32
2022:122182.300,122182.3,0.4,-0.13,-0.15,0.71,-0.3,10.33
,122182.6,0.38,-0.34,-0.31,0.69,-0.14,10.31
2022:122182.900,122182.9,0.4,-0.43,-0.24,0.72,-0.22,10.33
,122183.6,0.41,-0.62,-0.33,0.71,-0.19,10.31
2022:122183.800,122183.8,0.32,-0.43,-0.28,0.69,-0.11,10.34
2022:122184.100,122184.1,0.36,-0.25,-0.26,0.68,-0.18,10.37
2022:122184.800,122184.8,0.38,-0.02,-0.16,0.72,-0.29,10.28
2022:122185.000,122185,0.31,-0.39,-0.22,0.69,-0.15,10.31
2022:122185.300,122185.3,0.44,-0.62,-0.28,0.73,-0.29,10.34
2022:122185.800,122185.8,0.42,-0.42,-0.18,0.74,-0.32,10.32
2022:122186.000,122186,0.33,-0.33,-0.2,0.7,-0.25,10.28
2022:122186.300,122186.3,0.4,0,-0.14,0.69,-0.29,10.33
2022:122186.500,122186.5,,,,,,
2022:122186.700,122186.7,,,,,,
,122186.9,0.35,-0.37,-0.18,0.75,-0.31,10.34
,122187.1,0.38,-0.24,-0.32,0.69,-0.2,10.31
2022:122187.400,122187.4,0.38,0.01,-0.15,0.7,-0.24,10.32
2022:122187.600,122187.6,0.36,-0.55,-0.31,0.71,-0.2,10.33
,122187.9,0.4,-0.37,-0.21,0.72,-0.32,10.34
2022:122188.200,122188.2,,,,,,
2022:122189.400,122189.4,0.35,-0.48,-0.4,0.68,-0.14,10.34
2022:122189.600,122189.6,0.4,-0.15,-0.19,0.7,-0.19,10.3
,122189.8,0.39,-0.58,-0.25,0.73,-0.28,10.34
2022:122190.000,122190,0.34,-0.51,-0.22,0.72,-0.23,10.34
2022:122190.300,122190.3,0.39,-0.49,-0.26,0.72,-0.2,10.33
,122190.5,0.36,-0.2,-0.24,0.68,-0.17,10.3
2022:122191.300,122191.3,0.39,-0.18,-0.27,0.69,-0.17,10.32
2022:122191.500,122191.5,0.42,-0.09,-0.24,0.69,-0.22,10.31
,122191.7,0.33,-0.05,-0.12,0.69,-0.25,10.32
,122191.9,0.4,-0.21,-0.17,0.71,-0.29,10.33
2022:122192.100,122192.1,0.44,-0.46,-0.36,0.7,-0.19,10.3
2022:122192.400,122192.4,0.52,-0.18,-0.52,0.83,-0.18,10.24
2022:122192.600,122192.6,0.31,-0.16,-0.12,1.05,-0.22,10.37
,122192.8,0.06,-0.23,-0.3,0.91,-0.22,10.18
2022:122193.000,122193,-0.13,-0.47,-0.19,0.88,-0.19,10.26
2022:122193.300,122193.3,-0.32,-0.36,0.08,0.59,-0.22,10.34
2022:122193.600,122193.6,-0.11,-0.58,-0.1,0.39,-0.29,10.36
2022:122193.800,122193.8,0.25,-0.47,-0.23,0.27,-0.31,10.31
2022:122194.000,122194,0.57,-0.41,-0.46,0.38,-0.32,10.34
2022:122194.300,122194.3,0.65,-0.02,-0.18,0.32,-0.29,10.36
2022:122194.600,122194.6,0.85,-0.25,-0.31,0.24,-0.3,10.38
,122194.8,1.1,-0.31,-0.38,0.22,-0.36,10.41
,122195,1.61,-0.24,-0.65,0.21,-0.34,10.41
2022:122195.300,122195.3,2.05,0.75,-0.45,-0.01,-0.35,10.38
2022:122195.600,122195.6,2.77,-0.89,-0.37,-0.15,-0.3,10.48
2022:122195.900,122195.9,3.22,-0.51,0.05,-0.02,-0.55,10.42
,122196.2,3.99,-0.03,-0.87,0.63,-0.31,10.29
,122196.5,3.43,0.84,0.08,0.77,-0.38,10.24
2022:122196.700,122196.7,3.7,0.23,-0.52,0.6,-0.11,10.45
2022:122196.900,122196.9,3.59,-0.4,-0.86,0.72,-0.41,10.3
,122197.1,3.47,0.28,-0.05,0.77,-0.24,10.38
2022:122197.400,122197.4,,,,,,
,122197.6,3.51,0.46,0.01,0.81,-0.23,10.14
2022:122197.800,122197.8,,,,,,
2022:122198.000,122198,2.83,-0.67,-0.44,0.84,-0.31,10.2
,122198.3,2.45,0.04,0.14,0.76,-0.27,10.26
2022:122198.500,122198.5,2.41,0.24,-0.23,0.75,-0.17,10.34
2022:122198.700,122198.7,,,,,,
,122198.9,2.32,0.1,0.07,0.75,-0.24,10.33
2022:122199.100,122199.1,2.41,0.41,-0.14,0.49,-0.24,10.26
,122199.3,2.68,0.06,-0.41,0.42,-0.22,10.37
2022:122199.500,122199.5,3.25,0.01,-0.05,0.34,-0.33,10.21
2022:122199.700,122199.7,3.77,0.75,-0.67,0.31,-0.31,10.26
,122200.1,3.55,1.34,0.08,0.34,-0.08,10.68
2022:122200.300,122200.3,3.99,-0.99,-0.3,0.26,-0.14,10.5
2022:122200.500,122200.5,4.38,-0.88,-0.58,0.22,-0.3,10.31
2022:122200.700,122200.7,3.66,-0.4,0.07,0.21,-0.18,10.37
2022:122200.900,122200.9,3.19,0.13,-0.26,0.22,-0.19,10.42
,122201.1,2.35,1.1,0.16,0.05,-0.28,10.05
2022:122201.400,122201.4,1.73,0.63,0.09,0.26,-0.05,10.76
2022:122201.600,122201.6,,,,,,
,122201.8,1.01,-0.95,-1.04,0.13,-0.05,10.29
2022:122202.000,122202,0.75,-0.34,1.24,0.34,-0.08,10.71
2022:122202.300,122202.3,1.33,-2.54,-1.06,0.2,-0.12,10.15
2022:122202.500,122202.5,,,,,,
2022:122202.700,122202.7,-1.5,0.85,0.37,0.06,0.06,10.59
2022:122203.100,122203.1,-1.42,-1.13,-1.12,0.09,0.1,10.48
2022:122203.400,122203.4,-2.6,-0.16,-1.11,0.17,0.23,10.27
,122203.6,-2.26,-1.7,-0.31,0.26,-0.08,9.95
2022:122203.900,122203.9,-3.51,1.81,0.46,0.79,0.27,10.85
2022:122204.200,122204.2,-2.89,-1.42,-0.41,0.55,0.23,10.42
2022:122204.500,122204.5,-3.47,-0.66,-0.13,0.26,0.01,10.16
,122204.8,-3.28,-0.97,-0.44,0.65,0.15,10.37
2022:122205.100,122205.1,-3.08,-0.53,-0.29,0.58,0.14,10.29
2022:122205.400,122205.4,-2.92,-1.33,-0.9,0.46,0.21,10.25
2022:122205.700,122205.7,-3.34,0.09,0.64,0.61,0.01,10.36
2022:122206.000,122206,-2.82,-0.8,-1.05,0.71,0.16,10.58
2022:122206.300,122206.3,-2.01,-1.47,-0.49,0.81,-0.02,10.26
2022:122206.600,122206.6,-1.08,-1.11,0.14,0.88,-0.15,10.3
2022:122206.800,122206.8,-0.78,-0.69,-0.49,0.77,-0.01,10.42
2022:122207.000,122207,-0.98,-0.43,-0.04,0.79,-0.04,10.18
,122207.3,,,,,,
2022:122207.500,122207.5,-0.78,-1.57,-0.44,0.72,-0.09,10.15
2022:122207.700,122207.7,,,,,,
2022:122207.900,122207.9,,,,,,
,122208.1,-0.35,0.07,-1.24,0.87,-0.15,10.88
,122208.3,0.3,-1.07,0.09,0.48,-0.14,9.98
2022:122208.500,122208.5,0.48,-0.19,0.07,0.57,-0.31,10.21
2022:122208.700,122208.7,0.32,-0.14,-0.39,0.66,-0.03,10.48
2022:122208.900,122208.9,,,,,,
,122209.1,,,,,,
,122209.3,0.34,-0.13,-0.41,0.69,-0.12,10.43
2022:122209.500,122209.5,0.43,-0.43,-0.44,0.86,-0.05,10.04
,122209.7,0.39,-1,-0.37,0.74,-0.1,10.68
,122209.9,0.13,-0.02,0.03,0.85,-0.25,10.05
2022:122210.100,122210.1,-0.04,-0.24,-0.08,0.73,-0.01,10.51
2022:122210.300,122210.3,-0.47,-0.03,1.37,0.64,-0.2,10.48
2022:122210.700,122210.7,-0.13,-0.25,-0.61,0.45,-0.06,10.32
2022:122210.900,122210.9,0.15,-1.34,-0.38,0.68,-0.2,10.17
2022:122211.100,122211.1,0.25,-0.77,-1.17,0.77,-0.29,10.59
2022:122211.300,122211.3,0.38,0.59,1.27,0.58,-0.28,9.95
2022:122211.500,122211.5,0.98,-0.79,-1.26,0.45,-0.19,10.76
2022:122211.700,122211.7,1.71,-0.5,-0.92,0.78,-0.3,10.08
,122211.9,1.96,-0.47,0.52,0.3,-0.29,10.62
2022:122212.100,122212.1,2.08,-0.39,-0.16,0.39,-0.37,10.31
2022:122212.300,122212.3,2.14,0.25,-0.43,0.39,-0.41,10.18
2022:122212.500,122212.5,2.09,-0.21,-0.57,0.34,-0.14,10.29
2022:122212.700,122212.7,1.72,-0.64,0.17,0.29,-0.24,10.28
2022:122212.900,122212.9,1.02,0.61,-0.16,0.38,-0.24,10.72
,122213.1,0.95,-0.39,-0.66,0.41,-0.11,10.25
2022:122213.300,122213.3,,,,,,
2022:122213.500,122213.5,,,,,,
,122213.7,0.27,-1.1,0.18,0.39,-0.22,9.91
2022:122213.900,122213.9,-0.01,-0.01,-0.42,0.62,-0.04,10.25
2022:122214.100,122214.1,-0.07,-0.43,0.42,0.64,0.04,10.99
2022:122214.500,122214.5,0.1,-2.29,-1.52,0.45,-0.18,10.27
,122214.7,-0.49,1.2,1.55,0.54,-0.16,9.93
2022:122214.900,122214.9,0.09,-0.86,-1.88,0.13,-0.13,10.23
2022:122215.100,122215.1,-0.04,0.93,0.76,0.87,0.05,10.89
2022:122215.300,122215.3,0.24,-0.02,-1.29,0.69,-0.33,10.33
2022:122215.700,122215.7,-0.58,-0.65,-0.1,0.63,-0.07,10.71
,122215.9,0.3,-0.23,-1.86,0.67,-0.21,10.46
2022:122216.100,122216.1,0.54,0.06,0.4,0.69,-0.24,10.53
2022:122216.300,122216.3,,,,,,
2022:122216.500,122216.5,0.47,-0.76,-1.02,0.86,-0.1,10.92
2022:122216.700,122216.7,0.39,0.06,0.49,0.54,-0.29,9.63
2022:122216.900,122216.9,-0.14,0.5,-0.39,0.54,-0.24,9.48
,122217.1,,,,,,
,122217.3,0.82,-1.05,0.08,0.49,-0.17,9.63
2022:122217.500,122217.5,0.44,-0.67,0.19,0.82,-0.2,10.53
2022:122217.700,122217.7,0.83,-1.64,-0.07,0.62,-0.4,10.14
2022:122217.900,122217.9,0.1,0.67,0.19,0.64,-0.32,10.59
,122218.1,0.68,-1.01,-1.09,0.64,-0.06,10.15
2022:122218.300,122218.3,0.76,-1.76,-0.58,0.9,-0.03,10.88
,122218.5,0.18,0.28,-0.24,0.58,-0.41,10.2
2022:122218.700,122218.7,,,,,,
2022:122218.900,122218.9,0.64,-1.39,0.25,0.63,-0.26,10.46
2022:122219.100,122219.1,0.57,-0.54,-0.02,0.58,-0.38,10.13
,122219.3,0.49,0.35,-0.33,0.76,-0.23,10.55
2022:122219.500,122219.5,0.88,-1.35,0.16,0.62,-0.2,10.34
2022:122219.700,122219.7,1.02,-0.96,0.25,0.59,-0.36,10.25
2022:122219.900,122219.9,0.69,-0.33,-0.18,0.58,-0.22,10.51
,122220.1,0.66,-0.43,-0.58,0.57,-0.22,10.53
2022:122220.300,122220.3,0.72,-0.97,-0.44,0.5,-0.26,10.11
2022:122220.500,122220.5,-0.19,0.31,0.29,0.75,-0.22,10.69
2022:122220.700,122220.7,0.33,-0.57,-0.63,0.38,-0.19,10.09
2022:122220.900,122220.9,0.59,-0.68,-0.52,0.68,-0.25,10.31
,122221.1,0.19,-2.05,-1.34,0.67,-0.3,10.98
2022:122221.300,122221.3,1.16,-0.22,-0.73,0.67,-0.35,9.74
2022:122221.500,122221.5,0.57,0.68,-0.86,0.67,-0.4,10.53
,122221.7,1.07,-0.28,0.12,0.77,-0.35,10.09
,122221.9,1.33,-0.12,0.31,0.62,-0.7,10.52
2022:122222.100,122222.1,1.61,0.39,-0.36,1.03,-0.36,10.93
2022:122222.400,122222.4,,,,,,
,122222.8,0.92,0.6,0.77,0.86,-0.26,9.97
2022:122223.000,122223,1.05,0.72,0.53,0.56,-0.1,9.57
2022:122223.300,122223.3,0.82,-0.44,-1.83,0.88,-0.18,10.76
,122223.5,0.84,-0.55,-0.21,0.9,-0.26,10.22
,122223.7,0.56,0.16,-0.93,0.79,-0.28,10.09
2022:122223.900,122223.9,0.81,0.11,0.39,0.9,-0.02,10.11
,122224.1,1.12,-0.59,-0.48,0.78,-0.27,10.35
2022:122224.400,122224.4,0.72,0.11,-0.44,0.87,-0.25,10.3
2022:122224.600,122224.6,1.07,-0.15,-0.58,0.83,-0.19,10.6
,122224.8,1.22,-1.27,0.32,0.94,-0.25,9.97
,122225,0.95,0.27,0.69,0.67,-0.33,10.23
2022:122225.200,122225.2,1.39,-1.02,-0.33,1.01,-0.22,11.08
2022:122225.400,122225.4,0.95,-0.35,1.38,0.72,-0.28,9.92
2022:122225.600,122225.6,1.76,-1.6,-1.96,0.52,-0.28,10.46
